post,degrees,azimuth_degrees,wind_direction,run,timestamp,Wind Speed,concentration,distance
24.0,69.0,94.0,19.1,29.0,1955-11-08 23:10:00,29,17.471999999999998,100
24.0,69.0,94.0,19.1,29.0,1955-11-08 23:10:00,29,8.4099,200
25.0,72.0,97.0,9.3,29.0,1955-11-08 23:10:00,29,16.991999999999997,50
25.0,72.0,97.0,9.3,29.0,1955-11-08 23:10:00,29,7.824,100
25.0,72.0,97.0,9.3,29.0,1955-11-08 23:10:00,29,2.7548,200
26.0,75.0,100.0,8.14,29.0,1955-11-08 23:10:00,29,6.287999999999999,50
26.0,75.0,100.0,8.14,29.0,1955-11-08 23:10:00,29,1.6704,100
26.0,75.0,100.0,8.14,29.0,1955-11-08 23:10:00,29,0.3298,200
27.0,78.0,103.0,4.32,29.0,1955-11-08 23:10:00,29,3.1968,50
27.0,78.0,103.0,4.32,29.0,1955-11-08 23:10:00,29,0.3648,100
27.0,78.0,103.0,4.32,29.0,1955-11-08 23:10:00,29,0.03395,200
28.0,81.0,106.0,0.66,29.0,1955-11-08 23:10:00,29,0.6816,50
28.0,81.0,106.0,0.66,29.0,1955-11-08 23:10:00,29,0.0672,100
29.0,84.0,109.0,0.17,29.0,1955-11-08 23:10:00,29,0.0144,50
52.0,1.5,99.0,,1.0,1957-09-24 19:35:00,1,0.5670000000000001,50
53.0,1.5,100.5,,1.0,1957-09-24 19:35:00,1,2.736,50
54.0,1.5,102.0,2.91,1.0,1957-09-24 19:35:00,1,4.905,50
55.0,1.5,103.5,,1.0,1957-09-24 19:35:00,1,15.5925,50
56.0,1.5,105.0,3.75,1.0,1957-09-24 19:35:00,1,26.28,50
56.0,1.5,105.0,3.75,1.0,1957-09-24 19:35:00,1,0.6048,100
57.0,1.5,106.5,,1.0,1957-09-24 19:35:00,1,75.24000000000001,50
57.0,1.5,106.5,,1.0,1957-09-24 19:35:00,1,3.9564,100
58.0,1.5,108.0,3.33,1.0,1957-09-24 19:35:00,1,124.2,50
58.0,1.5,108.0,3.33,1.0,1957-09-24 19:35:00,1,7.308,100
59.0,1.5,109.5,,1.0,1957-09-24 19:35:00,1,189.0,50
59.0,1.5,109.5,,1.0,1957-09-24 19:35:00,1,26.379,100
60.0,1.5,111.0,9.58,1.0,1957-09-24 19:35:00,1,253.8,50
60.0,1.5,111.0,9.58,1.0,1957-09-24 19:35:00,1,45.45,100
60.0,1.5,111.0,9.58,1.0,1957-09-24 19:35:00,1,1.62,200
61.0,1.5,112.5,,1.0,1957-09-24 19:35:00,1,332.55,50
61.0,1.5,112.5,,1.0,1957-09-24 19:35:00,1,86.17500000000001,100
61.0,1.5,112.5,,1.0,1957-09-24 19:35:00,1,10.125,200
62.0,1.5,114.0,14.17,1.0,1957-09-24 19:35:00,1,411.3,50
62.0,1.5,114.0,14.17,1.0,1957-09-24 19:35:00,1,126.9,100
62.0,1.5,114.0,14.17,1.0,1957-09-24 19:35:00,1,18.63,200
63.0,1.5,115.5,,1.0,1957-09-24 19:35:00,1,417.6,50
63.0,1.5,115.5,,1.0,1957-09-24 19:35:00,1,184.95,100
63.0,1.5,115.5,,1.0,1957-09-24 19:35:00,1,42.975,200
64.0,1.5,117.0,12.92,1.0,1957-09-24 19:35:00,1,423.9,50
64.0,1.5,117.0,12.92,1.0,1957-09-24 19:35:00,1,243.0,100
64.0,1.5,117.0,12.92,1.0,1957-09-24 19:35:00,1,67.32,200
65.0,1.5,118.5,,1.0,1957-09-24 19:35:00,1,414.4500000000001,50
65.0,1.5,118.5,,1.0,1957-09-24 19:35:00,1,249.75,100
65.0,1.5,118.5,,1.0,1957-09-24 19:35:00,1,86.31,200
66.0,1.5,120.0,25.42,1.0,1957-09-24 19:35:00,1,405.0,50
66.0,1.5,120.0,25.42,1.0,1957-09-24 19:35:00,1,256.5,100
66.0,1.5,120.0,25.42,1.0,1957-09-24 19:35:00,1,105.3,200
67.0,1.5,121.5,,1.0,1957-09-24 19:35:00,1,399.15,50
67.0,1.5,121.5,,1.0,1957-09-24 19:35:00,1,213.75,100
67.0,1.5,121.5,,1.0,1957-09-24 19:35:00,1,77.35499999999999,200
68.0,1.5,123.0,8.33,1.0,1957-09-24 19:35:00,1,393.3,50
68.0,1.5,123.0,8.33,1.0,1957-09-24 19:35:00,1,171.0,100
68.0,1.5,123.0,8.33,1.0,1957-09-24 19:35:00,1,49.41,200
69.0,1.5,124.5,,1.0,1957-09-24 19:35:00,1,312.3,50
69.0,1.5,124.5,,1.0,1957-09-24 19:35:00,1,109.755,100
69.0,1.5,124.5,,1.0,1957-09-24 19:35:00,1,27.387,200
70.0,1.5,126.0,6.25,1.0,1957-09-24 19:35:00,1,231.3,50
70.0,1.5,126.0,6.25,1.0,1957-09-24 19:35:00,1,48.51,100
70.0,1.5,126.0,6.25,1.0,1957-09-24 19:35:00,1,5.364,200
71.0,1.5,127.5,,1.0,1957-09-24 19:35:00,1,153.9,50
71.0,1.5,127.5,,1.0,1957-09-24 19:35:00,1,27.0225,100
71.0,1.5,127.5,,1.0,1957-09-24 19:35:00,1,2.78595,200
72.0,1.5,129.0,5.0,1.0,1957-09-24 19:35:00,1,76.5,50
72.0,1.5,129.0,5.0,1.0,1957-09-24 19:35:00,1,5.535,100
72.0,1.5,129.0,5.0,1.0,1957-09-24 19:35:00,1,0.2079,200
73.0,1.5,130.5,,1.0,1957-09-24 19:35:00,1,49.275,50
73.0,1.5,130.5,,1.0,1957-09-24 19:35:00,1,3.1059,100
74.0,1.5,132.0,2.91,1.0,1957-09-24 19:35:00,1,22.05,50
74.0,1.5,132.0,2.91,1.0,1957-09-24 19:35:00,1,0.6768000000000001,100
75.0,1.5,133.5,,1.0,1957-09-24 19:35:00,1,11.781,50
75.0,1.5,133.5,,1.0,1957-09-24 19:35:00,1,0.3861,100
76.0,1.5,135.0,0.83,1.0,1957-09-24 19:35:00,1,1.512,50
76.0,1.5,135.0,0.83,1.0,1957-09-24 19:35:00,1,0.0954,100
24.0,1.5,57.0,0.42,2.0,1957-10-02 11:20:00,2,0.08372,50
25.0,1.5,58.5,,2.0,1957-10-02 11:20:00,2,1.19756,50
26.0,1.5,60.0,,2.0,1957-10-02 11:20:00,2,2.3114,50
27.0,1.5,61.5,,2.0,1957-10-02 11:20:00,2,3.24415,50
28.0,1.5,63.0,0.42,2.0,1957-10-02 11:20:00,2,4.1769,50
28.0,1.5,63.0,0.42,2.0,1957-10-02 11:20:00,2,0.10647,100
29.0,1.5,64.5,,2.0,1957-10-02 11:20:00,2,8.54945,50
29.0,1.5,64.5,,2.0,1957-10-02 11:20:00,2,0.35126,100
30.0,1.5,66.0,1.66,2.0,1957-10-02 11:20:00,2,12.922,50
30.0,1.5,66.0,1.66,2.0,1957-10-02 11:20:00,2,0.5960500000000001,100
31.0,1.5,67.5,,2.0,1957-10-02 11:20:00,2,20.0655,50
31.0,1.5,67.5,,2.0,1957-10-02 11:20:00,2,1.380925,100
32.0,1.5,69.0,2.49,2.0,1957-10-02 11:20:00,2,27.209,50
32.0,1.5,69.0,2.49,2.0,1957-10-02 11:20:00,2,2.1658,100
32.0,1.5,69.0,2.49,2.0,1957-10-02 11:20:00,2,0.22932,200
33.0,1.5,70.5,,2.0,1957-10-02 11:20:00,2,37.3555,50
33.0,1.5,70.5,,2.0,1957-10-02 11:20:00,2,4.5773,100
33.0,1.5,70.5,,2.0,1957-10-02 11:20:00,2,0.50232,200
34.0,1.5,72.0,2.07,2.0,1957-10-02 11:20:00,2,47.502,50
34.0,1.5,72.0,2.07,2.0,1957-10-02 11:20:00,2,6.9888,100
34.0,1.5,72.0,2.07,2.0,1957-10-02 11:20:00,2,0.77532,200
35.0,1.5,73.5,,2.0,1957-10-02 11:20:00,2,54.7365,50
35.0,1.5,73.5,,2.0,1957-10-02 11:20:00,2,8.4084,100
35.0,1.5,73.5,,2.0,1957-10-02 11:20:00,2,1.1975600000000002,200
36.0,1.5,75.0,1.66,2.0,1957-10-02 11:20:00,2,61.971,50
36.0,1.5,75.0,1.66,2.0,1957-10-02 11:20:00,2,9.828,100
36.0,1.5,75.0,1.66,2.0,1957-10-02 11:20:00,2,1.6198,200
37.0,1.5,76.5,,2.0,1957-10-02 11:20:00,2,65.97500000000001,50
37.0,1.5,76.5,,2.0,1957-10-02 11:20:00,2,12.467000000000002,100
37.0,1.5,76.5,,2.0,1957-10-02 11:20:00,2,2.0520500000000004,200
38.0,1.5,78.0,4.98,2.0,1957-10-02 11:20:00,2,69.97900000000001,50
38.0,1.5,78.0,4.98,2.0,1957-10-02 11:20:00,2,15.106000000000002,100
38.0,1.5,78.0,4.98,2.0,1957-10-02 11:20:00,2,2.4843,200
39.0,1.5,79.5,,2.0,1957-10-02 11:20:00,2,73.71000000000001,50
39.0,1.5,79.5,,2.0,1957-10-02 11:20:00,2,16.6075,100
39.0,1.5,79.5,,2.0,1957-10-02 11:20:00,2,2.9666,200
40.0,1.5,81.0,4.56,2.0,1957-10-02 11:20:00,2,77.441,50
40.0,1.5,81.0,4.56,2.0,1957-10-02 11:20:00,2,18.109,100
40.0,1.5,81.0,4.56,2.0,1957-10-02 11:20:00,2,3.4489,200
41.0,1.5,82.5,,2.0,1957-10-02 11:20:00,2,81.081,50
41.0,1.5,82.5,,2.0,1957-10-02 11:20:00,2,18.7915,100
41.0,1.5,82.5,,2.0,1957-10-02 11:20:00,2,3.9312,200
42.0,1.5,84.0,6.64,2.0,1957-10-02 11:20:00,2,84.721,50
42.0,1.5,84.0,6.64,2.0,1957-10-02 11:20:00,2,19.474,100
42.0,1.5,84.0,6.64,2.0,1957-10-02 11:20:00,2,4.4135,200
43.0,1.5,85.5,,2.0,1957-10-02 11:20:00,2,83.21950000000001,50
43.0,1.5,85.5,,2.0,1957-10-02 11:20:00,2,20.111,100
43.0,1.5,85.5,,2.0,1957-10-02 11:20:00,2,4.6819500000000005,200
44.0,1.5,87.0,4.56,2.0,1957-10-02 11:20:00,2,81.718,50
44.0,1.5,87.0,4.56,2.0,1957-10-02 11:20:00,2,20.748,100
44.0,1.5,87.0,4.56,2.0,1957-10-02 11:20:00,2,4.9504,200
45.0,1.5,88.5,,2.0,1957-10-02 11:20:00,2,114.56900000000002,50
45.0,1.5,88.5,,2.0,1957-10-02 11:20:00,2,20.3385,100
45.0,1.5,88.5,,2.0,1957-10-02 11:20:00,2,4.70015,200
46.0,1.5,90.0,5.81,2.0,1957-10-02 11:20:00,2,147.42000000000002,50
46.0,1.5,90.0,5.81,2.0,1957-10-02 11:20:00,2,19.929,100
46.0,1.5,90.0,5.81,2.0,1957-10-02 11:20:00,2,4.4499,200
47.0,1.5,91.5,,2.0,1957-10-02 11:20:00,2,126.035,50
47.0,1.5,91.5,,2.0,1957-10-02 11:20:00,2,20.4295,100
47.0,1.5,91.5,,2.0,1957-10-02 11:20:00,2,4.8412,200
48.0,1.5,93.0,7.88,2.0,1957-10-02 11:20:00,2,104.65,50
48.0,1.5,93.0,7.88,2.0,1957-10-02 11:20:00,2,20.93,100
48.0,1.5,93.0,7.88,2.0,1957-10-02 11:20:00,2,5.2325,200
49.0,1.5,94.5,,2.0,1957-10-02 11:20:00,2,99.19,50
49.0,1.5,94.5,,2.0,1957-10-02 11:20:00,2,20.7025,100
49.0,1.5,94.5,,2.0,1957-10-02 11:20:00,2,5.11875,200
50.0,1.5,96.0,5.39,2.0,1957-10-02 11:20:00,2,93.73,50
50.0,1.5,96.0,5.39,2.0,1957-10-02 11:20:00,2,20.475,100
50.0,1.5,96.0,5.39,2.0,1957-10-02 11:20:00,2,5.005,200
51.0,1.5,97.5,,2.0,1957-10-02 11:20:00,2,91.3185,50
51.0,1.5,97.5,,2.0,1957-10-02 11:20:00,2,20.293,100
51.0,1.5,97.5,,2.0,1957-10-02 11:20:00,2,5.1142,200
52.0,1.5,99.0,6.22,2.0,1957-10-02 11:20:00,2,88.90700000000001,50
52.0,1.5,99.0,6.22,2.0,1957-10-02 11:20:00,2,20.111,100
52.0,1.5,99.0,6.22,2.0,1957-10-02 11:20:00,2,5.223400000000001,200
53.0,1.5,100.5,,2.0,1957-10-02 11:20:00,2,94.5035,50
53.0,1.5,100.5,,2.0,1957-10-02 11:20:00,2,19.383000000000003,100
53.0,1.5,100.5,,2.0,1957-10-02 11:20:00,2,5.1961,200
54.0,1.5,102.0,8.71,2.0,1957-10-02 11:20:00,2,100.1,50
54.0,1.5,102.0,8.71,2.0,1957-10-02 11:20:00,2,18.655,100
54.0,1.5,102.0,8.71,2.0,1957-10-02 11:20:00,2,5.1688,200
55.0,1.5,103.5,,2.0,1957-10-02 11:20:00,2,93.2295,50
55.0,1.5,103.5,,2.0,1957-10-02 11:20:00,2,17.7905,100
55.0,1.5,103.5,,2.0,1957-10-02 11:20:00,2,4.718350000000001,200
56.0,1.5,105.0,9.54,2.0,1957-10-02 11:20:00,2,86.35900000000001,50
56.0,1.5,105.0,9.54,2.0,1957-10-02 11:20:00,2,16.926000000000002,100
56.0,1.5,105.0,9.54,2.0,1957-10-02 11:20:00,2,4.267900000000001,200
57.0,1.5,106.5,,2.0,1957-10-02 11:20:00,2,73.11850000000001,50
57.0,1.5,106.5,,2.0,1957-10-02 11:20:00,2,17.5175,100
57.0,1.5,106.5,,2.0,1957-10-02 11:20:00,2,3.7674,200
58.0,1.5,108.0,6.22,2.0,1957-10-02 11:20:00,2,59.878,50
58.0,1.5,108.0,6.22,2.0,1957-10-02 11:20:00,2,18.109,100
58.0,1.5,108.0,6.22,2.0,1957-10-02 11:20:00,2,3.2669,200
59.0,1.5,109.5,,2.0,1957-10-02 11:20:00,2,48.5485,50
59.0,1.5,109.5,,2.0,1957-10-02 11:20:00,2,14.56,100
59.0,1.5,109.5,,2.0,1957-10-02 11:20:00,2,2.50705,200
60.0,1.5,111.0,2.49,2.0,1957-10-02 11:20:00,2,37.219,50
60.0,1.5,111.0,2.49,2.0,1957-10-02 11:20:00,2,11.011,100
60.0,1.5,111.0,2.49,2.0,1957-10-02 11:20:00,2,1.7472,200
61.0,1.5,112.5,,2.0,1957-10-02 11:20:00,2,32.487,50
61.0,1.5,112.5,,2.0,1957-10-02 11:20:00,2,9.828,100
61.0,1.5,112.5,,2.0,1957-10-02 11:20:00,2,1.911,200
62.0,1.5,114.0,2.07,2.0,1957-10-02 11:20:00,2,27.755000000000003,50
62.0,1.5,114.0,2.07,2.0,1957-10-02 11:20:00,2,8.645,100
62.0,1.5,114.0,2.07,2.0,1957-10-02 11:20:00,2,2.0748,200
63.0,1.5,115.5,,2.0,1957-10-02 11:20:00,2,27.846000000000004,50
63.0,1.5,115.5,,2.0,1957-10-02 11:20:00,2,7.74865,100
63.0,1.5,115.5,,2.0,1957-10-02 11:20:00,2,1.7927,200
64.0,1.5,117.0,2.91,2.0,1957-10-02 11:20:00,2,27.937,50
64.0,1.5,117.0,2.91,2.0,1957-10-02 11:20:00,2,6.8523000000000005,100
64.0,1.5,117.0,2.91,2.0,1957-10-02 11:20:00,2,1.5106,200
65.0,1.5,118.5,,2.0,1957-10-02 11:20:00,2,22.204,50
65.0,1.5,118.5,,2.0,1957-10-02 11:20:00,2,5.4873,100
65.0,1.5,118.5,,2.0,1957-10-02 11:20:00,2,1.24215,200
66.0,1.5,120.0,4.15,2.0,1957-10-02 11:20:00,2,16.471,50
66.0,1.5,120.0,4.15,2.0,1957-10-02 11:20:00,2,4.1223,100
66.0,1.5,120.0,4.15,2.0,1957-10-02 11:20:00,2,0.9737,200
67.0,1.5,121.5,,2.0,1957-10-02 11:20:00,2,12.56255,50
67.0,1.5,121.5,,2.0,1957-10-02 11:20:00,2,2.9211,100
67.0,1.5,121.5,,2.0,1957-10-02 11:20:00,2,1.06015,200
68.0,1.5,123.0,3.32,2.0,1957-10-02 11:20:00,2,8.6541,50
68.0,1.5,123.0,3.32,2.0,1957-10-02 11:20:00,2,1.7199,100
68.0,1.5,123.0,3.32,2.0,1957-10-02 11:20:00,2,1.1466,200
69.0,1.5,124.5,,2.0,1957-10-02 11:20:00,2,7.389200000000001,50
69.0,1.5,124.5,,2.0,1957-10-02 11:20:00,2,1.7108,100
69.0,1.5,124.5,,2.0,1957-10-02 11:20:00,2,0.955955,200
70.0,1.5,126.0,1.25,2.0,1957-10-02 11:20:00,2,6.124300000000001,50
70.0,1.5,126.0,1.25,2.0,1957-10-02 11:20:00,2,1.7017000000000002,100
70.0,1.5,126.0,1.25,2.0,1957-10-02 11:20:00,2,0.76531,200
71.0,1.5,127.5,,2.0,1957-10-02 11:20:00,2,4.859400000000001,50
71.0,1.5,127.5,,2.0,1957-10-02 11:20:00,2,1.638,100
71.0,1.5,127.5,,2.0,1957-10-02 11:20:00,2,0.60606,200
72.0,1.5,129.0,1.25,2.0,1957-10-02 11:20:00,2,3.5945000000000005,50
72.0,1.5,129.0,1.25,2.0,1957-10-02 11:20:00,2,1.5743,100
72.0,1.5,129.0,1.25,2.0,1957-10-02 11:20:00,2,0.44681,200
73.0,1.5,130.5,,2.0,1957-10-02 11:20:00,2,5.214300000000001,50
73.0,1.5,130.5,,2.0,1957-10-02 11:20:00,2,1.9201,100
73.0,1.5,130.5,,2.0,1957-10-02 11:20:00,2,0.36036,200
74.0,1.5,132.0,0.83,2.0,1957-10-02 11:20:00,2,6.8341,50
74.0,1.5,132.0,0.83,2.0,1957-10-02 11:20:00,2,2.2659,100
74.0,1.5,132.0,0.83,2.0,1957-10-02 11:20:00,2,0.27391,200
75.0,1.5,133.5,,2.0,1957-10-02 11:20:00,2,8.24005,50
75.0,1.5,133.5,,2.0,1957-10-02 11:20:00,2,2.0884500000000004,100
75.0,1.5,133.5,,2.0,1957-10-02 11:20:00,2,0.1729,200
76.0,1.5,135.0,1.25,2.0,1957-10-02 11:20:00,2,9.646,50
76.0,1.5,135.0,1.25,2.0,1957-10-02 11:20:00,2,1.9110000000000005,100
76.0,1.5,135.0,1.25,2.0,1957-10-02 11:20:00,2,0.07189,200
77.0,1.5,136.5,,2.0,1957-10-02 11:20:00,2,9.6005,50
77.0,1.5,136.5,,2.0,1957-10-02 11:20:00,2,1.1375000000000002,100
78.0,1.5,138.0,0.42,2.0,1957-10-02 11:20:00,2,9.555,50
78.0,1.5,138.0,0.42,2.0,1957-10-02 11:20:00,2,0.364,100
79.0,1.5,139.5,,2.0,1957-10-02 11:20:00,2,6.77495,50
79.0,1.5,139.5,,2.0,1957-10-02 11:20:00,2,0.24297,100
80.0,1.5,141.0,0.83,2.0,1957-10-02 11:20:00,2,3.9949,50
80.0,1.5,141.0,0.83,2.0,1957-10-02 11:20:00,2,0.12194,100
81.0,1.5,142.5,,2.0,1957-10-02 11:20:00,2,2.86195,50
81.0,1.5,142.5,,2.0,1957-10-02 11:20:00,2,0.0819,100
82.0,1.5,144.0,,2.0,1957-10-02 11:20:00,2,1.729,50
82.0,1.5,144.0,,2.0,1957-10-02 11:20:00,2,0.04186,100
83.0,1.5,145.5,,2.0,1957-10-02 11:20:00,2,1.50605,50
84.0,1.5,147.0,,2.0,1957-10-02 11:20:00,2,1.2831,50
85.0,1.5,148.5,,2.0,1957-10-02 11:20:00,2,0.676585,50
86.0,1.5,150.0,,2.0,1957-10-02 11:20:00,2,0.07007,50
48.0,1.5,93.0,,3.0,1957-10-10 20:20:00,3,0.02883,50
49.0,1.5,94.5,,3.0,1957-10-10 20:20:00,3,0.240405,50
50.0,1.5,96.0,1.25,3.0,1957-10-10 20:20:00,3,0.45198,50
51.0,1.5,97.5,,3.0,1957-10-10 20:20:00,3,0.51243,50
52.0,1.5,99.0,0.83,3.0,1957-10-10 20:20:00,3,0.5728800000000001,50
53.0,1.5,100.5,,3.0,1957-10-10 20:20:00,3,2.2952400000000006,50
54.0,1.5,102.0,1.25,3.0,1957-10-10 20:20:00,3,4.017600000000001,50
55.0,1.5,103.5,,3.0,1957-10-10 20:20:00,3,7.542300000000001,50
56.0,1.5,105.0,2.5,3.0,1957-10-10 20:20:00,3,11.067,50
56.0,1.5,105.0,2.5,3.0,1957-10-10 20:20:00,3,0.18879,100
57.0,1.5,106.5,,3.0,1957-10-10 20:20:00,3,15.345,50
57.0,1.5,106.5,,3.0,1957-10-10 20:20:00,3,0.7174950000000001,100
58.0,1.5,108.0,3.33,3.0,1957-10-10 20:20:00,3,19.623,50
58.0,1.5,108.0,3.33,3.0,1957-10-10 20:20:00,3,1.2462000000000002,100
58.0,1.5,108.0,3.33,3.0,1957-10-10 20:20:00,3,0.03534,200
59.0,1.5,109.5,,3.0,1957-10-10 20:20:00,3,30.643500000000003,50
59.0,1.5,109.5,,3.0,1957-10-10 20:20:00,3,2.72025,100
59.0,1.5,109.5,,3.0,1957-10-10 20:20:00,3,0.14136,200
60.0,1.5,111.0,2.5,3.0,1957-10-10 20:20:00,3,41.664,50
60.0,1.5,111.0,2.5,3.0,1957-10-10 20:20:00,3,4.1943,100
60.0,1.5,111.0,2.5,3.0,1957-10-10 20:20:00,3,0.24738,200
61.0,1.5,112.5,,3.0,1957-10-10 20:20:00,3,59.0085,50
61.0,1.5,112.5,,3.0,1957-10-10 20:20:00,3,12.28065,100
61.0,1.5,112.5,,3.0,1957-10-10 20:20:00,3,1.09089,200
62.0,1.5,114.0,7.5,3.0,1957-10-10 20:20:00,3,76.353,50
62.0,1.5,114.0,7.5,3.0,1957-10-10 20:20:00,3,20.367,100
62.0,1.5,114.0,7.5,3.0,1957-10-10 20:20:00,3,1.9344,200
63.0,1.5,115.5,,3.0,1957-10-10 20:20:00,3,94.4415,50
63.0,1.5,115.5,,3.0,1957-10-10 20:20:00,3,27.2025,100
63.0,1.5,115.5,,3.0,1957-10-10 20:20:00,3,4.826700000000001,200
64.0,1.5,117.0,5.42,3.0,1957-10-10 20:20:00,3,112.53,50
64.0,1.5,117.0,5.42,3.0,1957-10-10 20:20:00,3,34.038000000000004,100
64.0,1.5,117.0,5.42,3.0,1957-10-10 20:20:00,3,7.719000000000001,200
65.0,1.5,118.5,,3.0,1957-10-10 20:20:00,3,127.875,50
65.0,1.5,118.5,,3.0,1957-10-10 20:20:00,3,43.33800000000001,100
65.0,1.5,118.5,,3.0,1957-10-10 20:20:00,3,11.439,200
66.0,1.5,120.0,9.17,3.0,1957-10-10 20:20:00,3,143.22,50
66.0,1.5,120.0,9.17,3.0,1957-10-10 20:20:00,3,52.638000000000005,100
66.0,1.5,120.0,9.17,3.0,1957-10-10 20:20:00,3,15.159,200
67.0,1.5,121.5,,3.0,1957-10-10 20:20:00,3,182.28,50
67.0,1.5,121.5,,3.0,1957-10-10 20:20:00,3,58.776,100
67.0,1.5,121.5,,3.0,1957-10-10 20:20:00,3,17.0655,200
68.0,1.5,123.0,5.0,3.0,1957-10-10 20:20:00,3,221.34,50
68.0,1.5,123.0,5.0,3.0,1957-10-10 20:20:00,3,64.914,100
68.0,1.5,123.0,5.0,3.0,1957-10-10 20:20:00,3,18.972,200
69.0,1.5,124.5,,3.0,1957-10-10 20:20:00,3,232.5,50
69.0,1.5,124.5,,3.0,1957-10-10 20:20:00,3,66.82050000000001,100
69.0,1.5,124.5,,3.0,1957-10-10 20:20:00,3,19.8555,200
70.0,1.5,126.0,10.0,3.0,1957-10-10 20:20:00,3,243.66000000000005,50
70.0,1.5,126.0,10.0,3.0,1957-10-10 20:20:00,3,68.727,100
70.0,1.5,126.0,10.0,3.0,1957-10-10 20:20:00,3,20.739,200
71.0,1.5,127.5,,3.0,1957-10-10 20:20:00,3,217.15500000000003,50
71.0,1.5,127.5,,3.0,1957-10-10 20:20:00,3,61.845,100
71.0,1.5,127.5,,3.0,1957-10-10 20:20:00,3,19.716,200
72.0,1.5,129.0,10.83,3.0,1957-10-10 20:20:00,3,190.65,50
72.0,1.5,129.0,10.83,3.0,1957-10-10 20:20:00,3,54.963,100
72.0,1.5,129.0,10.83,3.0,1957-10-10 20:20:00,3,18.693,200
73.0,1.5,130.5,,3.0,1957-10-10 20:20:00,3,158.565,50
73.0,1.5,130.5,,3.0,1957-10-10 20:20:00,3,48.313500000000005,100
73.0,1.5,130.5,,3.0,1957-10-10 20:20:00,3,14.136,200
74.0,1.5,132.0,9.17,3.0,1957-10-10 20:20:00,3,126.48,50
74.0,1.5,132.0,9.17,3.0,1957-10-10 20:20:00,3,41.664,100
74.0,1.5,132.0,9.17,3.0,1957-10-10 20:20:00,3,9.579,200
75.0,1.5,133.5,,3.0,1957-10-10 20:20:00,3,114.39,50
75.0,1.5,133.5,,3.0,1957-10-10 20:20:00,3,32.643,100
75.0,1.5,133.5,,3.0,1957-10-10 20:20:00,3,6.296100000000001,200
76.0,1.5,135.0,5.42,3.0,1957-10-10 20:20:00,3,102.3,50
76.0,1.5,135.0,5.42,3.0,1957-10-10 20:20:00,3,23.622,100
76.0,1.5,135.0,5.42,3.0,1957-10-10 20:20:00,3,3.0132000000000003,200
77.0,1.5,136.5,,3.0,1957-10-10 20:20:00,3,91.3725,50
77.0,1.5,136.5,,3.0,1957-10-10 20:20:00,3,17.9955,100
77.0,1.5,136.5,,3.0,1957-10-10 20:20:00,3,1.904175,200
78.0,1.5,138.0,7.5,3.0,1957-10-10 20:20:00,3,80.44500000000001,50
78.0,1.5,138.0,7.5,3.0,1957-10-10 20:20:00,3,12.369000000000002,100
78.0,1.5,138.0,7.5,3.0,1957-10-10 20:20:00,3,0.79515,200
79.0,1.5,139.5,,3.0,1957-10-10 20:20:00,3,58.497,50
79.0,1.5,139.5,,3.0,1957-10-10 20:20:00,3,7.9701,100
79.0,1.5,139.5,,3.0,1957-10-10 20:20:00,3,0.445005,200
80.0,1.5,141.0,6.25,3.0,1957-10-10 20:20:00,3,36.549,50
80.0,1.5,141.0,6.25,3.0,1957-10-10 20:20:00,3,3.5712,100
80.0,1.5,141.0,6.25,3.0,1957-10-10 20:20:00,3,0.09486,200
81.0,1.5,142.5,,3.0,1957-10-10 20:20:00,3,26.0865,50
81.0,1.5,142.5,,3.0,1957-10-10 20:20:00,3,2.022285,100
82.0,1.5,144.0,4.58,3.0,1957-10-10 20:20:00,3,15.624000000000002,50
82.0,1.5,144.0,4.58,3.0,1957-10-10 20:20:00,3,0.47337,100
83.0,1.5,145.5,,3.0,1957-10-10 20:20:00,3,10.606650000000002,50
83.0,1.5,145.5,,3.0,1957-10-10 20:20:00,3,0.31992,100
84.0,1.5,147.0,2.92,3.0,1957-10-10 20:20:00,3,5.5893,50
84.0,1.5,147.0,2.92,3.0,1957-10-10 20:20:00,3,0.16647,100
85.0,1.5,148.5,,3.0,1957-10-10 20:20:00,3,4.1292,50
85.0,1.5,148.5,,3.0,1957-10-10 20:20:00,3,0.1116,100
86.0,1.5,150.0,2.08,3.0,1957-10-10 20:20:00,3,2.6691000000000003,50
86.0,1.5,150.0,2.08,3.0,1957-10-10 20:20:00,3,0.05673,100
87.0,1.5,151.5,,3.0,1957-10-10 20:20:00,3,1.66284,50
88.0,1.5,153.0,1.66,3.0,1957-10-10 20:20:00,3,0.65658,50
89.0,1.5,154.5,,3.0,1957-10-10 20:20:00,3,0.36177,50
90.0,1.5,156.0,,3.0,1957-10-10 20:20:00,3,0.0669599999999999,50
91.0,1.5,157.5,,3.0,1957-10-10 20:20:00,3,0.0553349999999999,50
92.0,1.5,159.0,0.42,3.0,1957-10-10 20:20:00,3,0.04371,50
93.0,1.5,160.5,,3.0,1957-10-10 20:20:00,3,0.03627,50
94.0,1.5,162.0,,3.0,1957-10-10 20:20:00,3,0.02883,50
28.0,1.5,63.0,,4.0,1957-11-04 12:00:00,4,0.15732,100
29.0,1.5,64.5,,4.0,1957-11-04 12:00:00,4,0.3933,100
30.0,1.5,66.0,,4.0,1957-11-04 12:00:00,4,1.0672,50
30.0,1.5,66.0,,4.0,1957-11-04 12:00:00,4,0.6292800000000001,100
31.0,1.5,67.5,,4.0,1957-11-04 12:00:00,4,2.9624,50
